# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.33534792123852614,0.21661489054178984,0.5566224337477527,-5.021467496144295,59.97816735738592,-91.1514900284718,6.097884752963533,0.16399129214667535,-166.6724736593502,-3077.6684645189093
 0.34158733682799636,0.21989234335132826,0.5252820176090732,-5.022973015544955,58.79332434949774,-91.15168093481502,7.425628823217223,0.13466872958602052,-189.89647201698554,-3722.1432079037486
 0.3477659257481503,0.22294603064259982,0.49423700633501283,-5.024611877445784,57.44647867974187,-91.15187184115825,9.145252577144497,0.10934635118762777,-217.985965268315,-4546.263493870638
 0.3538800726474982,0.22577996932093777,0.46350516678625986,-5.0263495553289,55.90391989032708,-91.15206274750149,11.403400616897052,0.08769313940599828,-252.29338038628106,-5611.153229181493
 0.359926249952496,0.22839859505054577,0.43310435627539956,-5.02810436699084,54.122585730812986,-91.15225365384471,14.412372206141201,0.06938483031779416,-294.6215550181842,-7000.8159696068615
 0.36590142474561954,0.23080689508286462,0.4030509760300918,-5.029707294905301,52.04693416552882,-91.15244456018794,18.482895992645084,0.054104075486759814,-347.37922105189267,-8829.476602830775
 0.37180381455753403,0.233010594016679,0.3733570645174998,-5.0308286065166845,49.604713342986436,-91.15263546653117,24.072766976664965,0.04154071698402407,-413.7681346651395,-11247.80228497192
 0.37763427229070023,0.2350164169214741,0.34402494565479624,-5.030843238233176,46.70137139076872,-91.1528263728744,31.85499724134741,0.031392248833787745,-497.9612382235848,-14440.221919373153
 0.3833988214600224,0.2368324656676545,0.31503742839857674,-5.028583572586303,43.213070977402985,-91.15301727921762,42.799805363962015,0.023364592233450034,-605.1297874133503,-18590.968008408345
 0.3891133375033728,0.2384687588506928,0.28633976536689226,-5.021888610336148,38.979100185712355,-91.15320818556086,58.229558754228556,0.01717340851268912,-740.9150240495754,-23761.45864429411
 0.39481235231056544,0.23993799871010782,0.25780593824053855,-5.0067999630991595,33.79681123368786,-91.15339909190409,79.70448894942233,0.012546344794137817,-909.3306698350729,-29551.71226664338
 0.4005661630218876,0.24125662180364033,0.2291738744442475,-4.976191472540089,27.42779399471275,-91.15358999824731,108.37884697233594,0.00922689277415226,-1106.9215791966178,-34340.877598342406
 0.4064896702955306,0.24244611361129834,0.20080870212664653,-4.788577274786725,19.634481276907927,-91.15378090459055,143.24709120120386,0.006980944545641119,-1315.6585039545018,-35238.738658542716
